INCIDENT_ID;DATE;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;X_13;X_14;X_15;MULTIPLE_OFFENSE
CR_81000;5/1/2001;1;45;45;10;3;15;10;1;2;1;249;1;116;142;34;1
CR_50274;13/3/1998;0;4;4;6;5;1;0;2;6;1;316;1;112;62;34;1
CR_48813;30/1/1998;0;3;2;3;5;3;5;1;6;3;249;3;103;29;34;1
CR_11747;1/1/1993;0;5;5;3;5;3;5;0;5;1;249;1;98;103;34;1
CR_36902;19/11/1996;7;24;24;0;0;9;8;0;5;1;249;1;112;29;34;1
CR_116089;16/2/2006;0;29;29;9;0;4;2;1;6;1;174;1;12;62;34;1
CR_169650;20/11/2014;0;26;27;9;0;3;5;0;5;1;174;1;103;124;34;1
CR_109985;27/5/2005;0;36;34;2;1;1;0;0;5;1;0;1;92;62;34;1
CR_151488;18/2/2011;0;26;27;9;0;5;6;2;6;1;174;1;103;29;34;1
CR_131921;22/4/2008;0;33;32;2;1;7;1;0;5;1;249;1;72;142;34;1
CR_87310;20/9/2002;1;36;34;2;1;15;10;0;5;1;174;0;92;93;48;1
CR_183955;29/5/2016;0;48;47;4;1;8;3;1;6;1;316;1;103;142;34;1
CR_114382;23/6/2006;0;18;18;9;0;5;6;1;6;1;316;1;48;29;34;1
CR_6426;13/2/1992;1;22;22;7;3;15;10;0;5;1;174;0;42;93;0;1
CR_4546;26/11/1992;0;3;2;3;5;4;2;6;2;2;316;2;72;80;34;1
CR_3549;16/3/1991;0;39;39;6;5;7;1;1;6;2;316;2;109;80;34;1
CR_66286;22/11/2000;0;4;4;6;5;2;7;1;5;1;249;1;18;93;34;1
CR_5852;20/6/1992;0;16;15;0;0;1;0;3;6;4;0;4;72;29;34;1
CR_143670;12/10/2010;7;17;16;0;0;9;8;0;5;1;174;0;112;29;43;1
CR_57531;24/12/1999;0;4;4;6;5;1;0;1;6;1;316;1;103;62;34;1
CR_23698;2/2/1994;0;45;45;10;3;3;5;0;5;2;179;1;92;93;36;0
CR_113214;21/11/2006;0;4;4;6;5;2;7;0;5;1;174;0;112;29;23;1
CR_191183;2/4/2017;3;49;49;6;5;9;8;0;5;1;174;0;98;119;23;1
CR_107221;20/11/2005;0;19;19;1;3;7;1;1;6;1;127;1;103;29;34;1
CR_27311;29/8/1995;0;21;23;4;1;5;6;0;5;1;249;1;103;29;34;1
CR_10399;28/1/1992;0;45;45;10;3;1;0;1;6;1;316;1;112;29;34;1
CR_61788;12/11/1999;0;33;32;2;1;5;6;0;5;1;174;0;112;29;43;1
CR_44193;18/11/1997;0;21;23;4;1;7;1;0;5;1;249;1;103;93;34;1
CR_147314;7/7/2010;0;44;44;1;3;5;6;0;5;1;174;0;92;29;23;1
CR_190404;18/8/2017;0;42;42;7;3;7;1;0;5;1;174;0;18;29;0;1
CR_108049;14/7/2005;0;24;24;0;0;4;2;1;5;1;316;1;103;142;34;1
CR_11250;16/12/1993;0;3;2;3;5;1;0;3;2;2;316;2;72;80;34;1
CR_156637;6/5/2012;0;21;23;4;1;6;4;1;5;1;328;1;72;142;34;1
CR_81517;17/3/2001;7;47;48;7;3;9;8;1;6;3;0;0;112;103;34;1
CR_15429;2/11/1993;0;33;32;2;1;6;4;0;5;1;174;0;24;142;0;1
CR_69427;6/9/2000;0;33;32;2;1;8;3;0;5;1;249;1;112;29;34;1
CR_43845;13/2/1997;0;17;16;0;0;7;1;1;6;1;249;1;59;29;34;1
CR_51190;3/8/1998;1;9;10;7;3;15;10;1;5;1;174;1;72;93;34;1
CR_150404;28/12/2011;0;19;19;1;3;6;4;1;6;1;174;1;34;87;34;1
CR_121324;6/6/2007;0;6;6;4;1;6;4;0;5;1;174;0;112;29;23;1
CR_34539;22/3/1996;0;5;5;3;5;3;5;1;6;1;249;1;59;29;34;1
CR_197287;9/6/2018;0;42;42;7;3;8;3;0;5;1;174;0;24;29;0;1
CR_15876;11/7/1993;0;36;34;2;1;1;0;1;6;2;0;2;92;80;34;1
CR_110561;16/11/2005;0;38;38;10;3;6;4;1;6;2;0;2;12;0;34;1
CR_49038;3/6/1998;0;3;2;3;5;3;5;0;5;1;174;1;92;119;34;1
CR_51101;21/8/1998;1;9;10;7;3;15;10;1;5;1;174;1;103;107;34;1
CR_196014;18/2/2018;0;33;32;2;1;7;1;1;6;1;249;1;92;29;34;1
CR_83777;18/10/2002;0;4;4;6;5;2;7;3;2;1;316;1;72;14;34;1
CR_94536;9/8/2003;0;33;32;2;1;7;1;0;5;1;174;0;103;93;43;1
CR_185623;1/12/2017;0;4;4;6;5;2;7;0;5;2;249;2;109;93;34;1
CR_39506;17/6/1996;0;38;38;10;3;5;6;0;5;1;174;1;103;29;34;1
CR_196674;21/8/2018;7;37;37;0;0;9;8;1;2;1;249;1;110;119;41;1
CR_120846;16/1/2007;0;4;4;6;5;2;7;0;5;1;174;0;112;119;23;1
CR_48644;10/4/1997;0;49;49;6;5;8;3;0;5;1;249;1;98;130;34;1
CR_187114;7/12/2017;7;20;20;10;3;9;8;0;5;1;249;1;103;29;34;1
CR_112115;4/11/2006;0;3;2;3;5;1;0;0;5;1;174;0;18;124;46;1
CR_154583;10/2/2012;0;3;2;3;5;5;6;1;2;1;316;1;112;80;34;1
CR_156283;2/6/2012;0;18;18;9;0;8;3;1;2;1;316;1;72;142;34;1
CR_41757;1/4/1997;0;4;4;6;5;1;0;0;5;2;145;1;103;29;34;0
CR_127233;29/11/2008;0;3;2;3;5;3;5;0;5;1;174;1;103;119;34;1
CR_150857;4/4/2011;1;22;22;7;3;15;10;0;5;1;174;1;103;93;34;1
CR_71494;1/3/2000;0;45;45;10;3;2;7;1;6;1;249;1;103;80;34;1
CR_71389;22/2/2000;0;44;44;1;3;6;4;1;6;1;249;1;103;29;34;1
CR_89174;16/4/2002;0;47;48;7;3;4;2;1;5;1;316;0;72;142;34;1
CR_60548;24/9/1999;5;22;22;7;3;16;12;1;6;1;316;1;92;29;34;1
CR_116634;11/8/2006;0;33;32;2;1;7;1;1;6;1;249;1;12;29;34;1
CR_85267;16/2/2002;0;21;23;4;1;2;7;0;5;1;249;1;24;29;34;1
CR_160291;10/4/2012;0;46;46;3;5;4;2;1;6;1;313;0;42;29;0;1
CR_113829;6/4/2006;0;8;7;7;3;6;4;1;2;1;316;1;112;80;34;1
CR_99494;2/8/2004;0;16;15;0;0;1;0;4;6;1;316;1;72;62;34;1
CR_173546;26/12/2015;0;5;5;3;5;3;5;2;2;1;0;1;98;107;34;1
CR_41655;8/8/1997;0;4;4;6;5;1;0;1;6;1;316;1;103;103;34;1
CR_101186;30/1/2004;7;26;27;9;0;9;8;0;5;1;249;1;72;62;34;1
CR_137653;8/5/2009;0;21;23;4;1;2;7;1;2;1;174;0;18;93;43;1
CR_65534;9/9/2000;0;4;4;6;5;4;2;0;5;1;174;1;103;29;34;1
CR_66653;3/10/2000;0;5;5;3;5;3;5;4;3;1;270;2;72;142;34;1
CR_183588;7/7/2016;0;45;45;10;3;4;2;0;5;1;174;0;18;87;46;1
CR_39389;22/1/1996;0;37;37;0;0;8;3;2;6;1;249;1;112;29;34;1
CR_39536;7/9/1996;0;38;38;10;3;7;1;0;5;1;174;1;18;133;34;1
CR_159811;19/3/2012;0;44;44;1;3;9;8;1;6;1;313;0;42;142;0;1
CR_76025;3/6/2001;0;16;15;0;0;4;2;1;6;1;316;1;72;29;34;1
CR_115339;8/1/2006;0;24;24;0;0;7;1;0;5;1;328;1;98;142;34;1
CR_120649;13/7/2007;0;4;4;6;5;5;6;0;5;1;174;0;112;29;23;1
CR_23254;10/9/1994;0;40;40;2;1;1;0;3;2;1;316;1;72;142;34;1
CR_145620;17/11/2010;0;33;32;2;1;7;1;0;5;1;174;0;92;93;50;1
CR_122926;9/9/2007;0;24;24;0;0;6;4;1;6;1;313;0;34;29;0;1
CR_132995;27/8/2008;0;37;37;0;0;6;4;0;5;2;316;2;92;29;34;1
CR_12043;15/12/1993;1;9;10;7;3;15;10;2;2;1;316;1;98;142;34;1
CR_49135;2/12/1998;0;4;4;6;5;5;6;0;5;1;174;1;92;119;34;1
CR_116688;21/5/2006;0;33;32;2;1;5;6;1;6;1;249;1;109;29;34;1
CR_139675;16/3/2009;0;36;34;2;1;1;0;5;3;1;316;1;92;93;34;1
CR_32218;15/4/1996;0;3;2;3;5;1;0;0;5;1;174;0;112;29;48;1
CR_54414;29/1/1998;0;36;34;2;1;1;0;0;5;2;174;1;92;93;9;0
CR_104684;12/10/2005;1;2;3;10;3;12;16;5;6;1;231;1;103;115;34;1
CR_32955;20/8/1996;0;4;4;6;5;1;0;1;6;1;249;1;103;29;34;1
CR_98586;26/3/2004;0;4;4;6;5;5;6;1;6;2;174;2;72;14;34;1
CR_41288;18/4/1997;1;4;4;6;5;12;16;1;6;1;249;1;112;103;34;1
CR_143048;23/10/2010;1;5;5;3;5;12;16;1;6;1;316;1;103;62;34;1
CR_80055;4/12/2001;0;37;37;0;0;3;5;0;5;1;249;1;92;142;34;1
CR_8179;21/3/1992;0;33;32;2;1;7;1;0;5;1;174;0;116;130;0;1
CR_10815;30/8/1992;0;49;49;6;5;4;2;2;1;2;285;2;72;80;34;1
CR_36316;27/4/1996;1;22;22;7;3;15;10;0;5;1;174;0;92;142;48;1
CR_89643;24/6/2003;1;2;3;10;3;16;12;1;6;1;174;0;103;142;34;1
CR_155912;26/9/2012;1;9;10;7;3;15;10;2;6;1;0;1;72;107;34;1
CR_194443;30/1/2018;0;21;23;4;1;2;7;0;5;1;249;1;103;93;34;1
CR_111881;5/9/2005;1;51;50;7;3;12;16;1;5;1;174;0;18;138;46;1
CR_43425;23/3/1997;0;14;17;9;0;8;3;2;6;2;200;2;103;29;34;0
CR_118928;7/4/2006;1;47;48;7;3;15;10;1;5;1;174;1;103;29;34;1
CR_126022;7/10/2007;0;44;44;1;3;5;6;0;5;1;102;1;103;29;34;1
CR_113877;7/3/2006;0;9;10;7;3;4;2;1;5;1;174;1;98;107;34;1
CR_159370;10/3/2012;0;37;37;0;0;7;1;0;5;2;249;2;109;29;34;1
CR_34423;27/9/1996;0;4;4;6;5;5;6;0;5;1;249;1;103;29;34;1
CR_96093;11/12/2003;0;45;45;10;3;4;2;0;5;1;249;1;103;93;34;1
CR_177511;24/2/2015;0;45;45;10;3;4;2;1;2;1;316;1;98;142;34;1
CR_70506;14/2/2000;5;36;34;2;1;18;13;0;5;1;249;1;92;29;34;1
CR_13729;31/10/1993;1;22;22;7;3;15;10;1;2;1;316;1;72;142;34;1
CR_162952;1/9/2013;0;20;20;10;3;3;5;4;2;1;316;1;72;62;34;1
CR_68497;6/4/2000;0;24;24;0;0;6;4;0;5;1;174;1;103;29;34;1
CR_150804;2/5/2011;0;21;23;4;1;5;6;0;5;1;174;1;103;130;34;1
CR_61165;3/9/1999;0;25;25;9;0;7;1;2;3;2;249;2;103;29;34;1
CR_139653;15/12/2009;0;36;34;2;1;1;0;0;5;2;174;0;92;87;43;1
CR_161510;15/9/2013;0;4;4;6;5;6;4;1;6;1;249;1;98;29;34;1
CR_19713;8/8/1994;0;15;14;3;5;5;6;1;5;2;0;2;92;29;34;1
CR_133129;10/9/2008;1;37;37;0;0;11;17;3;3;1;127;1;103;115;34;1
CR_100008;4/8/2004;0;21;23;4;1;2;7;1;6;1;249;1;103;29;34;1
CR_29108;15/8/1995;0;33;32;2;1;6;4;1;6;1;0;1;98;29;34;1
CR_60004;5/12/1999;0;21;23;4;1;4;2;2;6;1;303;1;72;29;34;1
CR_105327;1/11/2005;0;4;4;6;5;1;0;4;6;1;316;1;72;29;34;1
CR_185594;19/6/2017;0;4;4;6;5;2;7;1;6;1;249;1;72;14;34;1
CR_105551;18/12/2005;0;4;4;6;5;5;6;1;6;1;316;1;72;62;34;1
CR_126627;19/7/2007;0;47;48;7;3;4;2;2;6;1;231;1;103;93;34;1
CR_138756;7/1/2009;0;32;31;4;1;9;8;2;6;1;249;1;112;62;34;1
CR_189118;10/3/2017;0;33;32;2;1;7;1;1;6;1;316;1;92;29;34;1
CR_78280;6/5/2001;0;33;32;2;1;6;4;0;5;1;174;0;18;93;46;1
CR_77340;8/9/2001;0;24;24;0;0;8;3;0;5;1;174;0;92;53;34;1
CR_137771;21/9/2009;7;21;23;4;1;9;8;0;5;1;325;1;112;142;34;1
CR_81269;12/10/2001;0;45;45;10;3;1;0;5;6;6;316;6;98;29;34;1
CR_30609;15/6/1995;0;37;37;0;0;4;2;1;2;1;316;1;113;142;34;1
CR_72752;18/4/2001;0;3;2;3;5;1;0;0;5;3;174;3;103;80;34;1
CR_155596;8/6/2012;7;5;5;3;5;9;8;3;6;1;299;1;110;25;34;1
CR_109929;20/10/2005;1;36;34;2;1;15;10;0;5;1;174;1;92;29;36;0
CR_10509;2/6/1992;0;46;46;3;5;7;1;2;3;1;316;1;54;142;34;1
CR_136040;12/2/2009;0;4;4;6;5;1;0;2;6;1;0;1;72;130;34;1
CR_29076;23/4/1995;0;33;32;2;1;8;3;0;5;1;174;0;92;93;50;1
CR_62566;30/11/1999;0;36;34;2;1;1;0;0;5;1;316;1;92;130;34;1
CR_4476;14/1/1991;0;50;51;0;0;5;6;4;6;1;316;1;72;142;34;1
CR_103320;1/8/2004;0;40;40;2;1;8;3;1;2;1;316;1;67;29;34;1
CR_197994;14/12/2018;5;47;48;7;3;18;13;1;2;1;316;1;48;115;34;1
CR_168464;29/1/2014;0;17;16;0;0;5;6;1;6;1;316;1;110;29;34;1
CR_32278;24/3/1996;0;3;2;3;5;1;0;2;5;1;0;1;72;62;34;1
CR_194314;1/11/2018;0;21;23;4;1;4;2;1;2;1;316;1;72;93;34;1
CR_63461;14/7/1999;1;44;44;1;3;13;18;1;5;1;127;1;31;80;34;1
CR_10664;26/7/1992;1;49;49;6;5;15;10;1;6;1;249;1;103;29;34;1
CR_163849;29/6/2013;0;25;25;9;0;5;6;1;6;1;249;1;97;29;34;1
CR_173441;4/10/2015;0;4;4;6;5;4;2;0;5;1;174;0;92;87;0;1
CR_35208;22/3/1996;0;16;15;0;0;8;3;2;6;1;316;1;103;6;34;1
CR_55217;23/5/1998;0;37;37;0;0;2;7;1;6;1;249;1;72;29;34;1
CR_187887;30/7/2017;0;24;24;0;0;6;4;1;6;1;249;1;103;29;34;1
CR_4977;27/1/1992;4;5;5;3;5;9;8;3;6;1;249;1;48;29;34;1
CR_171235;25/8/2014;0;37;37;0;0;2;7;0;5;1;303;1;72;62;34;1
CR_132774;7/9/2008;0;36;34;2;1;6;4;0;5;1;249;1;92;130;34;1
CR_137871;22/7/2009;1;22;22;7;3;15;10;0;5;1;174;0;92;14;43;1
CR_102774;25/8/2004;7;37;37;0;0;9;8;0;5;1;174;0;112;130;0;1
CR_168910;6/9/2014;0;21;23;4;1;5;6;2;6;2;306;2;72;51;34;0
CR_85336;2/4/2002;0;21;23;4;1;2;7;2;6;1;303;1;72;62;34;1
CR_103341;2/3/2004;0;40;40;2;1;3;5;8;2;3;316;3;72;142;34;1
CR_118084;6/9/2006;0;39;39;6;5;2;7;1;6;1;249;1;18;93;34;1
CR_144842;19/4/2010;7;26;27;9;0;9;8;2;6;1;174;1;112;130;34;1
CR_172099;16/9/2014;0;49;49;6;5;5;6;0;5;1;127;1;103;124;34;1
CR_65962;10/3/2000;0;4;4;6;5;4;2;2;6;1;127;1;103;29;34;1
CR_38851;5/1/1996;0;36;34;2;1;1;0;0;5;1;249;1;92;93;34;1
CR_108187;16/12/2005;0;24;24;0;0;4;2;2;5;2;128;2;103;29;34;0
CR_118411;23/5/2006;0;43;43;9;0;5;6;1;5;1;316;1;72;142;34;1
CR_155954;3/6/2012;0;9;10;7;3;5;6;1;5;1;174;1;103;87;34;1
CR_6029;16/9/1992;0;21;23;4;1;6;4;1;5;1;249;1;72;29;34;1
CR_153467;25/6/2011;1;42;42;7;3;16;12;1;6;1;0;1;34;80;34;1
CR_70647;28/7/2000;0;37;37;0;0;3;5;1;6;1;249;1;72;29;34;1
CR_161284;16/3/2013;0;4;4;6;5;6;4;1;6;1;249;1;18;93;34;1
CR_40584;5/5/1996;1;49;49;6;5;15;10;0;5;1;174;0;92;93;48;1
CR_45473;3/1/1997;0;25;25;9;0;7;1;1;6;3;249;3;72;29;34;1
CR_80161;13/11/2001;5;37;37;0;0;13;18;2;6;1;316;1;87;62;34;1
CR_48605;20/9/1997;1;49;49;6;5;15;10;1;6;1;249;1;98;29;34;1
CR_79688;2/4/2001;1;36;34;2;1;15;10;0;5;1;290;0;18;133;46;1
CR_15899;15/8/1993;0;36;34;2;1;1;0;0;5;1;249;1;92;29;34;1
CR_184149;2/9/2016;0;49;49;6;5;6;4;0;5;1;243;1;92;142;34;1
CR_150132;17/1/2011;0;16;15;0;0;1;0;1;2;1;249;1;72;62;34;1
CR_120120;11/5/2007;0;4;4;6;5;1;0;1;2;1;0;1;72;103;34;1
CR_16842;3/3/1993;0;39;39;6;5;4;2;1;6;1;0;1;72;29;34;1
CR_70311;8/11/2000;0;36;34;2;1;1;0;1;6;1;249;1;92;62;34;1
CR_137247;19/3/2009;0;18;18;9;0;6;4;0;5;1;174;0;112;29;23;1
CR_42446;7/3/1997;0;4;4;6;5;2;7;0;5;1;174;0;92;14;0;1
CR_128668;1/7/2008;0;4;4;6;5;8;3;1;6;1;249;1;103;80;34;1
CR_120510;24/9/2007;0;4;4;6;5;5;6;0;5;1;174;0;112;29;23;1
CR_34937;18/12/1996;0;9;10;7;3;4;2;3;2;2;0;2;72;142;34;1
CR_155551;14/9/2012;0;5;5;3;5;3;5;1;6;1;249;1;103;87;34;1
CR_76990;19/11/2001;0;21;23;4;1;6;4;1;5;1;316;0;92;62;34;1
CR_143459;13/6/2010;1;9;10;7;3;15;10;1;5;1;174;1;103;29;34;1
CR_162098;13/2/2013;0;6;6;4;1;5;6;1;6;2;174;2;109;29;34;1
CR_10681;3/6/1992;0;49;49;6;5;7;1;0;5;1;174;0;18;93;46;1
CR_125298;11/3/2007;0;37;37;0;0;4;2;1;2;1;316;1;92;130;34;1
CR_107757;17/3/2005;1;22;22;7;3;15;10;0;5;1;174;0;112;93;23;1
CR_117694;9/7/2006;0;37;37;0;0;7;1;1;6;1;316;1;72;29;34;1
CR_145637;27/3/2010;0;33;32;2;1;5;6;0;5;1;249;1;103;93;34;1
CR_57617;18/8/1999;0;4;4;6;5;1;0;1;2;1;249;1;103;103;34;1
CR_69716;6/11/2000;0;33;32;2;1;5;6;1;6;4;249;4;103;29;34;1
CR_95079;20/5/2003;0;36;34;2;1;1;0;2;3;1;316;1;92;62;34;1
CR_66910;19/1/2000;0;9;10;7;3;8;3;3;2;2;0;2;112;130;34;1
CR_18026;1/1/1993;0;47;48;7;3;7;1;1;6;1;249;1;103;29;34;1
CR_141569;10/10/2010;0;1;0;1;3;5;6;3;2;1;316;1;103;62;34;1
CR_164940;23/2/2013;0;36;34;2;1;1;0;1;5;1;316;1;103;62;34;1
CR_170529;19/6/2014;0;36;34;2;1;1;0;1;6;1;316;1;92;93;34;1
CR_127211;18/6/2008;0;3;2;3;5;5;6;2;3;1;249;1;92;0;34;1
CR_191924;6/3/2018;0;4;4;6;5;4;2;0;5;1;174;1;72;80;34;1
CR_81345;20/9/2001;0;46;46;3;5;5;6;0;5;5;249;0;103;29;34;1
CR_192929;30/4/2018;0;4;4;6;5;5;6;0;5;1;174;;111;93;23;1
CR_128420;8/3/2008;0;4;4;6;5;2;7;12;3;4;43;2;72;62;34;0
CR_44840;25/10/1997;0;24;24;0;0;8;3;1;6;1;174;1;98;133;34;1
CR_93620;10/4/2003;0;25;25;9;0;3;5;1;6;1;249;1;103;29;34;1
CR_80780;6/3/2001;1;44;44;1;3;17;11;9;5;2;316;0;103;29;34;1
CR_35597;13/1/1996;0;19;19;1;3;6;4;1;2;1;0;1;98;142;34;1
CR_102577;5/7/2004;1;36;34;2;1;15;10;0;5;1;174;1;92;93;36;0
CR_157458;26/7/2012;0;24;24;0;0;2;7;1;5;1;249;1;113;29;34;1
CR_158519;20/3/2012;0;35;30;3;5;1;0;1;6;1;316;1;24;80;34;1
CR_135121;27/1/2009;0;3;2;3;5;5;6;1;2;1;316;1;103;80;34;1
CR_173168;26/8/2015;0;4;4;6;5;4;2;1;6;1;0;1;103;130;34;1
CR_191341;5/12/2017;0;49;49;6;5;5;6;0;5;1;328;1;103;142;34;1
CR_50889;6/1/1998;0;5;5;3;5;7;1;1;0;1;316;1;48;142;34;1
CR_151114;20/10/2011;1;24;24;0;0;15;10;3;3;2;263;2;87;130;34;0
CR_198632;19/10/2018;0;49;49;6;5;2;7;1;6;1;0;1;103;29;34;1
CR_110202;17/11/2005;0;36;34;2;1;1;0;1;6;1;316;1;92;29;34;1
CR_89224;2/4/2002;0;47;48;7;3;5;6;2;6;1;249;0;92;62;34;1
CR_50097;6/8/1998;0;4;4;6;5;3;5;3;6;1;174;0;88;62;23;1
CR_141214;27/5/2009;0;47;48;7;3;5;6;1;5;1;174;0;24;142;0;1
CR_124846;4/10/2007;0;36;34;2;1;1;0;0;5;1;174;0;92;93;43;1
CR_55010;26/4/1998;0;36;34;2;1;4;2;0;5;2;174;1;103;93;36;0
CR_104699;7/6/2005;0;2;3;10;3;5;6;1;5;1;174;1;103;62;34;1
CR_152745;11/2/2011;3;36;34;2;1;9;8;0;5;2;174;0;92;93;43;1
CR_40173;9/4/1996;0;45;45;10;3;3;5;0;6;1;174;0;103;29;43;1
CR_62939;22/11/1999;0;38;38;10;3;5;6;1;6;4;316;4;112;29;34;1
CR_54200;1/11/1998;0;34;33;3;5;3;5;1;6;1;316;1;72;62;34;1
CR_102488;27/3/2004;0;36;34;2;1;1;0;1;5;1;174;0;92;93;43;1
CR_61549;17/3/1999;0;33;32;2;1;9;8;0;5;1;316;1;113;29;34;1
CR_104417;18/4/2004;1;49;49;6;5;15;10;4;6;3;249;3;103;0;34;1
CR_175985;2/12/2015;0;33;32;2;1;5;6;1;6;1;249;1;72;93;34;1
CR_168638;13/10/2014;0;19;19;1;3;3;5;1;6;1;249;1;115;24;34;1
CR_154478;7/11/2012;0;3;2;3;5;1;0;1;6;1;249;1;103;29;34;1
CR_59881;24/7/1999;0;19;19;1;3;6;4;1;2;1;0;1;109;62;34;1
CR_188734;8/9/2017;0;33;32;2;1;6;4;0;5;1;174;;112;93;43;1
CR_12070;16/5/1993;0;9;10;7;3;3;5;1;6;1;316;1;72;29;34;1
CR_129259;4/1/2008;0;9;10;7;3;5;6;1;5;1;174;1;103;29;34;1
CR_118269;13/12/2006;1;42;42;7;3;12;16;1;6;1;316;1;92;115;34;1
CR_68784;15/2/2000;0;24;24;0;0;7;1;1;2;1;249;1;103;142;34;1
CR_198232;21/5/2018;0;49;49;6;5;4;2;0;5;1;174;0;18;29;46;1
CR_47553;1/3/1997;0;38;38;10;3;6;4;2;2;2;316;2;98;142;34;1
CR_155394;8/2/2012;0;4;4;6;5;4;2;0;5;1;174;0;111;119;0;1
CR_96081;9/4/2003;0;45;45;10;3;4;2;0;5;1;174;0;109;130;0;1
CR_51080;9/6/1998;0;9;10;7;3;5;6;1;2;1;303;1;72;142;34;1
CR_28555;26/1/1995;0;25;25;9;0;3;5;1;2;1;316;1;112;142;34;1
CR_37845;27/3/1996;0;33;32;2;1;5;6;1;6;1;249;1;42;29;34;1
CR_33431;27/5/1996;0;4;4;6;5;7;1;1;5;1;249;1;72;62;34;1
CR_36567;27/5/1996;1;24;24;0;0;11;17;2;2;2;316;2;103;142;34;1
CR_78607;23/9/2001;0;33;32;2;1;5;6;2;6;5;249;5;103;6;34;1
CR_157604;17/2/2012;1;26;27;9;0;16;12;3;6;1;0;1;72;80;34;1
CR_172286;20/10/2014;0;49;49;6;5;2;7;0;5;1;74;1;112;142;34;1
CR_75452;5/10/2001;5;8;7;7;3;16;12;0;5;3;73;0;103;29;39;0
CR_45958;1/1/1997;0;33;32;2;1;6;4;0;5;1;174;0;103;80;43;1
CR_156950;25/11/2012;0;24;24;0;0;7;1;1;5;1;0;1;12;29;34;1
CR_160836;11/5/2012;0;51;50;7;3;6;4;1;2;1;218;0;98;103;48;1
CR_109975;7/3/2005;0;36;34;2;1;1;0;0;5;1;174;1;92;62;9;0
CR_119945;27/9/2007;1;4;4;6;5;15;10;2;6;2;67;1;72;29;34;0
CR_174518;18/1/2015;0;21;23;4;1;7;1;0;5;1;174;0;72;93;0;1
CR_43305;2/9/1997;0;9;10;7;3;4;2;1;5;1;249;1;24;29;34;1
CR_40335;10/9/1996;0;45;45;10;3;1;0;1;2;1;0;1;2;142;34;1
CR_88219;26/4/2002;0;39;39;6;5;4;2;1;6;1;316;1;34;14;34;1
CR_196629;13/9/2018;0;37;37;0;0;6;4;2;6;1;0;1;72;29;34;1
CR_117060;24/8/2006;0;35;30;3;5;1;0;0;5;2;174;1;103;80;9;0
CR_117455;20/10/2006;0;36;34;2;1;1;0;0;5;1;0;1;92;142;34;1
CR_22223;14/9/1994;0;36;34;2;1;1;0;1;6;1;249;1;92;29;34;1
CR_118215;26/9/2006;0;40;40;2;1;1;0;0;5;1;174;1;72;93;34;1
CR_98973;5/6/2004;0;9;10;7;3;4;2;2;6;1;174;1;103;142;34;1
CR_149628;30/1/2011;0;5;5;3;5;2;7;1;6;2;0;2;12;107;34;1
CR_23042;2/9/1994;0;39;39;6;5;3;5;0;5;1;174;1;72;62;34;1
CR_33369;13/9/1996;0;4;4;6;5;6;4;1;6;1;303;1;103;142;34;1
CR_107417;19/12/2005;0;21;23;4;1;5;6;1;6;2;174;2;98;130;34;1
CR_65088;6/6/2000;0;4;4;6;5;1;0;1;6;1;249;1;103;142;34;1
CR_13955;28/1/1993;0;22;22;7;3;2;7;0;5;1;174;1;72;93;34;1
CR_96155;4/3/2003;1;45;45;10;3;15;10;1;6;1;249;1;103;29;34;1
CR_795;12/11/1991;7;22;22;7;3;9;8;0;5;1;174;0;112;29;48;1
CR_79874;12/2/2001;0;37;37;0;0;7;1;1;2;1;316;1;109;142;34;1
CR_169566;2/7/2014;0;25;25;9;0;3;5;1;6;3;249;3;72;29;34;1
CR_92526;3/11/2003;0;21;23;4;1;7;1;0;5;1;174;0;24;14;34;1
CR_159362;14/2/2012;0;37;37;0;0;7;1;1;6;1;316;1;72;107;34;1
CR_3484;26/8/1991;0;38;38;10;3;3;5;5;6;1;249;1;72;29;34;1
CR_79253;29/10/2001;1;36;34;2;1;15;10;0;5;1;174;0;92;93;48;1
CR_181556;19/10/2016;0;28;28;3;5;8;3;1;6;1;0;1;113;142;34;1
CR_117514;17/9/2006;0;36;34;2;1;1;0;1;6;1;316;1;92;29;34;1
CR_83516;3/2/2002;0;4;4;6;5;1;0;0;5;1;249;1;103;62;34;1
CR_8230;29/4/1992;5;33;32;2;1;18;13;1;6;1;249;1;103;14;34;1
CR_7660;28/4/1992;0;33;32;2;1;6;4;1;6;1;249;1;67;133;34;1
CR_92707;24/8/2003;0;21;23;4;1;2;7;0;5;1;174;1;103;14;34;1
CR_54773;25/8/1998;0;36;34;2;1;1;0;0;5;1;174;0;92;93;46;1
CR_124989;1/11/2007;0;36;34;2;1;1;0;0;5;1;0;1;92;142;34;1
CR_133922;26/3/2008;1;44;44;1;3;16;12;1;6;1;127;1;103;130;34;1
CR_47684;9/8/1997;0;39;39;6;5;7;1;1;6;1;249;1;103;29;34;1
CR_74175;25/9/2001;0;4;4;6;5;6;4;0;5;1;174;1;72;87;34;1
CR_73448;9/6/2001;0;4;4;6;5;1;0;0;5;1;316;1;72;93;34;1
CR_176741;2/10/2015;0;37;37;0;0;6;4;1;6;1;249;1;103;29;34;1
CR_72691;19/7/2001;0;3;2;3;5;1;0;0;5;2;249;2;103;80;34;1
CR_77313;11/6/2001;1;24;24;0;0;12;16;2;6;1;249;0;87;29;34;1
